기업,연도,자율의무,업종,총임직원,IT투자,보안투자,투자비율,IT인력,전담내부,전담외주,전담계,인력비율,외주의존,CISO임원,CISO겸직,CISO활동건수,수정공시,publish_no
멀티캠퍼스,2026,의무,교육 서비스업(85),887.8,23749458815.0,1158709967.0,4.878889982403163,118.4,3.0,1.2,4.2,3.5472972972972974,28.57142857142857,O,O,0.0,False,4178
에스비에스,2026,의무,정보통신업(58~63),840.3,10624221884.0,844749739.0,7.95116807822121,41.3,3.0,1.0,4.0,9.685230024213077,25.0,O,O,0.0,True,4179
전북대학교병원,2022,자율,보건업 및 사회복지 서비스업(86~87),3113.1,5078405746.0,574228590.0,11.307260953937964,32.0,2.0,0.0,2.0,6.25,0.0,O,O,5.0,False,418
에이치디현대에너지솔루션,2026,의무,제조업(10~34),230.6,2374153629.0,168143848.0,7.0822648520358245,8.7,0.0,0.4,0.4,4.597701149425288,100.0,X,O,0.0,False,4180
비엔케이시스템,2026,자율,정보통신업(58~63),302.7,9947707272.0,1724036458.0,17.3309930706614,86.7,14.2,0.0,14.2,16.37831603229527,0.0,X,O,7.0,False,4181
코리아에프티,2026,의무,제조업(10~34),594.8,918486800.0,50218017.0,5.467472913056562,5.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4182
포스코,2026,자율,제조업(10~34),17185.3,262899465500.0,20684149059.0,7.8677029714235,679.4,16.0,53.7,69.7,10.259052104798352,77.04447632711621,O,O,2.0,False,4183
현대비앤지스틸,2026,의무,제조업(10~34),478.5,8815017527.0,851883680.0,9.664004381054477,17.2,2.0,1.5,3.5,20.348837209302324,42.857142857142854,O,O,1.0,False,4184
십일번가,2026,의무,도매 및 소매업(45~47),864.4,63065208475.0,4933792235.0,7.82331867967396,409.9,11.9,17.1,29.0,7.0748963161746765,58.96551724137932,O,O,0.0,False,4185
제이브이엠,2026,자율,제조업(10~34),325.0,3709579273.0,238836508.0,6.438371858996527,34.2,0.0,0.0,0.0,0.0,,O,O,0.0,False,4186
엘에스,2026,의무,금융 및 보험업(64~66),103.3,3088373953.0,392995345.0,12.724992212107288,6.4,0.0,1.6,1.6,25.0,100.0,O,O,0.0,False,4187
비지에프리테일,2026,의무,도매 및 소매업(45~47),2597.0,58028884245.0,2839380136.0,4.8930462354093125,91.7,5.0,0.6,5.6,6.106870229007633,10.714285714285715,O,O,0.0,False,4188
삼성전기,2026,의무,제조업(10~34),12244.5,207903136072.0,13569509536.0,6.526842159466355,749.9,22.5,7.6,30.1,4.013868515802107,25.249169435215947,O,X,0.0,False,4189
디엘이앤씨,2022,의무,건설업(41~42),5352.5,45096112155.0,2996830809.0,6.64543053888899,168.6,6.3,4.3,10.6,6.287069988137604,40.56603773584906,X,X,0.0,False,419
롯데렌탈,2026,의무,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1327.0,51749068447.0,3096283381.0,5.983263996667167,129.8,7.7,4.4,12.1,9.322033898305083,36.36363636363637,X,O,0.0,False,4190
아시아나IDT,2026,의무,정보통신업(58~63),453.3,5539440450.0,665415641.0,12.012325920030424,37.7,3.2,0.3,3.5,9.283819628647214,8.571428571428571,O,O,9.0,False,4191
에이피알,2026,의무,제조업(10~34),626.8,5951151329.0,321519264.0,5.402639694830721,28.5,2.0,1.2,3.2,11.228070175438596,37.49999999999999,O,O,0.0,False,4192
케이티알파,2026,의무,도매 및 소매업(45~47),558.2,31383438949.0,2870241499.0,9.145720147700567,206.5,7.9,4.4,12.3,5.956416464891041,35.77235772357724,X,O,0.0,False,4193
XCorp.,2026,의무,,,,,,,,,,,,X,O,0.0,False,4194
현대제철,2026,의무,제조업(10~34),11676.2,133291556302.0,8502178463.0,6.378632449707864,262.8,16.6,8.0,24.6,9.360730593607306,32.52032520325203,X,O,0.0,False,4195
두산,2026,의무,제조업(10~34),1763.6,48236383344.0,6404742806.0,13.277825496004292,197.0,22.6,8.0,30.6,15.532994923857867,26.143790849673206,O,O,6.0,False,4196
계양전기,2026,의무,제조업(10~34),711.8,2037746187.0,55425370.0,2.71993491405316,8.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4197
오뚜기,2026,의무,제조업(10~34),3392.2,15718167185.0,1234372969.0,7.853160960000312,71.2,2.0,2.5,4.5,6.320224719101124,55.55555555555556,X,X,2.0,False,4199
코스콤,2022,의무,정보통신업(58~63),797.4,106197702086.0,8364821861.0,7.876650526982289,628.0,27.3,6.0,33.3,5.302547770700636,18.01801801801802,O,O,3.0,False,420
신한투자증권,2026,자율,금융 및 보험업(64~66),2712.3,152262633361.0,17100557371.0,11.230961263132912,541.5,25.5,28.1,53.6,9.89843028624192,52.42537313432835,O,O,2.0,False,4200
한화솔루션,2026,의무,제조업(10~34),5511.1,92236877219.0,4136016726.0,4.484124843233544,130.4,5.7,7.2,12.9,9.892638036809815,55.81395348837209,O,O,0.0,False,4201
한샘,2026,의무,도매 및 소매업(45~47),2133.4,30040614431.0,1550198769.0,5.160343083396769,170.7,4.1,2.0,6.1,3.5735207967193907,32.786885245901644,X,O,0.0,False,4202
세아제강,2026,의무,제조업(10~34),804.0,11197653511.0,196970832.0,1.7590366750186188,23.8,0.0,0.4,0.4,1.680672268907563,100.0,O,O,0.0,False,4203
사조동아원,2026,의무,제조업(10~34),380.4,1041777119.0,77579400.0,7.446832780745686,1.5,0.0,0.3,0.3,20.0,100.0,O,O,3.0,False,4204
엘아이지아큐버,2026,의무,제조업(10~34),431.8,30977995246.0,94698830.0,0.30569708997624007,320.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4205
한국정보통신,2026,의무,정보통신업(58~63),291.7,22091767379.0,2378816330.0,10.76788601468462,128.6,4.0,2.0,6.0,4.665629860031104,33.33333333333333,O,O,1.0,True,4206
오리온,2026,의무,제조업(10~34),1508.9,8766974901.0,376258517.0,4.291771349283574,33.7,1.0,0.5,1.5,4.451038575667655,33.33333333333333,X,O,0.0,False,4207
나이스홀딩스,2026,의무,금융 및 보험업(64~66),54.3,7785867282.0,1070655588.0,13.751269437577346,34.5,1.0,2.9,3.9,11.304347826086957,74.35897435897436,O,O,1.0,True,4208
나무가,2022,의무,제조업(10~34),134.9,874476219.0,113520394.0,12.981530147248064,4.0,1.1,0.0,1.1,27.500000000000004,0.0,X,O,3.0,False,421
두나무,2026,의무,정보통신업(58~63),661.9,210329875430.0,24341522330.0,11.573021797419889,396.5,34.4,9.5,43.9,11.0718789407314,21.64009111617312,O,O,1.0,False,4210
카카오엔터프라이즈,2026,의무,정보통신업(58~63),455.7,130755515765.0,6957326321.0,5.320866412629228,427.2,15.3,13.0,28.3,6.624531835205993,45.936395759717314,X,X,0.0,False,4212
에스지에이솔루션즈,2026,자율,정보통신업(58~63),137.6,5911239279.0,604259303.0,10.222210174212778,79.5,1.2,0.0,1.2,1.509433962264151,0.0,O,O,10.0,False,4213
에이치제이중공업,2026,의무,건설업(41~42),2309.2,7471446572.0,685665977.0,9.1771515782446,34.2,0.0,0.0,0.0,0.0,,X,O,0.0,False,4214
동아대학교병원,2026,의무,보건업 및 사회복지 서비스업(86~87),2376.8,3413294460.0,397384654.0,11.642261125048087,15.9,1.0,0.0,1.0,6.289308176100629,0.0,O,O,5.0,False,4215
코텍,2026,의무,제조업(10~34),290.4,1118223147.0,23487352.0,2.100417261350073,5.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4216
에스엘,2026,의무,제조업(10~34),4816.4,42637327101.0,3221574998.0,7.555762091673055,57.0,3.0,1.0,4.0,7.017543859649122,25.0,X,O,0.0,False,4217
하나마이크론,2026,의무,제조업(10~34),751.2,6451076162.0,637528625.0,9.882515862320089,31.1,2.0,0.1,2.1,6.752411575562702,4.761904761904762,O,O,0.0,False,4218
현대로템,2026,의무,제조업(10~34),4311.8,36161673817.0,5378071108.0,14.872295832367444,86.1,19.7,4.0,23.7,27.526132404181187,16.877637130801688,X,X,2.0,False,4219
삼성바이오로직스,2022,의무,제조업(10~34),3516.9,47609323306.0,4825449073.0,10.135512832193246,111.3,6.0,1.7,7.7,6.918238993710692,22.07792207792208,O,X,0.0,False,422
티와이엠(TYMCORPORATION),2026,의무,제조업(10~34),1044.2,11551549955.0,257400054.0,2.2282728724952303,20.6,1.1,0.0,1.1,5.339805825242719,0.0,X,X,0.0,False,4220
리노공업,2026,의무,제조업(10~34),669.4,2007897465.0,349813032.0,17.421857345688714,0.5,0.0,0.0,0.0,0.0,,O,O,0.0,False,4221
한진,2026,의무,운수 및 창고업(49~52),1679.0,35758606266.0,2160181694.0,6.041011995632347,151.0,6.4,3.0,9.4,6.225165562913908,31.914893617021274,O,O,0.0,False,4222
한미반도체,2026,의무,제조업(10~34),731.2,2243167834.0,444970733.0,19.83671155833808,11.0,4.0,0.0,4.0,36.36363636363637,0.0,O,O,0.0,False,4223
에코플라스틱,2026,의무,제조업(10~34),620.4,4791982967.0,156120157.0,3.257944739685466,3.2,0.0,0.0,0.0,0.0,,O,O,1.0,False,4225
이오테크닉스,2026,의무,제조업(10~34),623.0,1318351331.0,311353921.0,23.61691558833796,4.0,1.0,0.0,1.0,25.0,0.0,O,O,0.0,False,4226
한국특강,2026,의무,제조업(10~34),582.5,753728225.0,16232000.0,2.1535613848081647,3.0,0.0,0.0,0.0,0.0,,X,X,0.0,False,4227
하나증권,2026,자율,금융 및 보험업(64~66),1826.2,116291768580.0,10044558724.0,8.63737721650531,329.9,11.1,19.1,30.2,9.154289178538951,63.24503311258278,O,O,3.0,False,4228
교보디티에스,2026,의무,정보통신업(58~63),409.6,6163424570.0,93819840.0,1.5222031020978326,57.6,0.0,0.0,0.0,0.0,,O,O,2.0,False,4229
코스모신소재,2022,의무,제조업(10~34),347.0,1030230656.0,38623444.0,3.749009386884329,5.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,423
에이치디씨랩스,2026,의무,건설업(41~42),6328.1,120061867990.0,183618042.0,0.15293618621300611,85.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4230
솔루엠,2026,의무,제조업(10~34),490.3,9823417735.0,165790557.0,1.6877074911443741,10.0,0.3,0.6,0.9,9.0,66.66666666666666,X,X,0.0,False,4231
에이치에스효성첨단소재,2026,의무,제조업(10~34),1126.0,4268091589.0,310664966.0,7.278779274574747,25.3,0.4,0.5,0.9,3.557312252964427,55.55555555555556,X,O,0.0,False,4232
씨티알모빌리티,2026,의무,제조업(10~34),166.6,2173105216.0,61309240.0,2.8212734270110924,2.6,0.0,0.1,0.1,3.8461538461538463,100.0,O,O,0.0,False,4233
원일특강,2026,의무,제조업(10~34),154.6,638856538.0,17714000.0,2.772766489242691,3.0,0.0,0.0,0.0,0.0,,O,O,3.0,True,4234
현대글로비스,2026,의무,운수 및 창고업(49~52),1904.3,80479710954.0,8113808241.0,10.081805892217519,243.2,11.9,3.0,14.9,6.126644736842106,20.13422818791946,O,O,1.0,False,4235
더본코리아,2026,의무,도매 및 소매업(45~47),730.9,2677191148.0,294914232.0,11.015807826061137,11.0,1.5,0.0,1.5,13.636363636363635,0.0,X,O,0.0,False,4236
한국항공우주산업,2026,의무,제조업(10~34),5405.7,71381437254.0,7219512264.0,10.113991174358766,155.7,24.4,5.0,29.4,18.88246628131021,17.006802721088434,O,O,3.0,False,4237
한화에어로스페이스,2026,의무,제조업(10~34),7869.6,105455223204.0,14611673130.0,13.855807883251217,113.4,45.4,8.7,54.1,47.70723104056437,16.08133086876155,O,O,0.0,False,4238
티에스이,2026,의무,제조업(10~34),854.6,3578999426.0,122540872.0,3.4238863272731916,8.3,0.0,2.2,2.2,26.506024096385545,100.0,O,O,0.0,False,4239
동국산업,2022,의무,제조업(10~34),356.0,1408468464.0,282183491.0,20.034775233703776,9.2,0.0,2.0,2.0,21.73913043478261,100.0,O,O,0.0,False,424
인카금융서비스,2026,의무,금융 및 보험업(64~66),394.1,3891021553.0,243578780.0,6.260021351261839,35.2,1.3,0.0,1.3,3.6931818181818175,0.0,X,O,0.0,True,4240
디와이피,2026,의무,제조업(10~34),593.8,971938956.0,50979794.0,5.245164182924262,4.3,0.0,0.0,0.0,0.0,,O,O,1.0,False,4241
엘지,2026,의무,금융 및 보험업(64~66),209.4,11956163689.0,3399115167.0,28.429814574446482,20.8,1.0,3.0,4.0,19.23076923076923,75.0,O,O,1.0,False,4242
성도이엔지,2026,의무,건설업(41~42),552.1,1065735866.0,111037965.0,10.41890101876331,3.0,1.0,0.0,1.0,33.33333333333333,0.0,X,O,0.0,False,4243
삼성바이오로직스,2026,의무,제조업(10~34),5181.8,105374207204.0,10419270243.0,9.887875334453273,264.8,7.5,1.0,8.5,3.209969788519637,11.76470588235294,O,O,0.0,False,4244
엠앤씨솔루션,2026,의무,제조업(10~34),331.3,3979053675.0,586197787.0,14.73209046369549,13.0,1.0,0.7,1.7,13.076923076923078,41.17647058823529,O,O,0.0,False,4245
문피아,2026,자율,정보통신업(58~63),136.9,3167124697.0,201240202.0,6.354034692433204,31.9,1.0,1.1,2.1,6.583072100313481,52.38095238095239,X,O,0.0,False,4246
현대홈쇼핑,2026,의무,도매 및 소매업(45~47),1040.8,42111125098.0,2837990892.0,6.739290117268289,160.7,6.3,5.6,11.9,7.405102675793404,47.05882352941176,O,O,0.0,False,4247
동우팜투테이블,2026,의무,제조업(10~34),556.6,846309162.0,66695835.0,7.880788486607451,5.0,0.0,0.0,0.0,0.0,,X,O,0.0,False,4248
(의)삼성의료재단강북삼성병원,2026,의무,보건업 및 사회복지 서비스업(86~87),3630.6,17789218528.0,2317449434.0,13.027269468596186,105.5,3.3,0.0,3.3,3.1279620853080567,0.0,O,O,3.0,False,4249
네이버,2022,의무,정보통신업(58~63),4318.8,925291041158.0,35043028713.0,3.7872439215604765,3069.1,47.2,59.8,107.0,3.486364080675117,55.88785046728971,O,O,1.0,False,425
대상,2026,의무,제조업(10~34),5305.3,30705004724.0,2224676237.0,7.24532126601864,111.8,4.4,3.3,7.7,6.8872987477638645,42.857142857142854,O,O,1.0,False,4250
로그프레소,2026,자율,정보통신업(58~63),76.4,5621194523.0,407026637.0,7.24092780163694,59.0,3.3,0.0,3.3,5.593220338983051,0.0,O,O,0.0,False,4251
이녹스첨단소재,2026,의무,제조업(10~34),728.6,3556347850.0,266174990.0,7.484503800717919,11.8,0.0,0.3,0.3,2.542372881355932,100.0,X,O,0.0,False,4252
씨젠,2026,의무,제조업(10~34),837.1,41417280897.0,1564376995.0,3.777111778270585,181.5,3.0,1.0,4.0,2.203856749311295,25.0,O,O,1.0,False,4253
스푼랩스,2026,자율,정보통신업(58~63),155.3,11640260906.0,764639892.0,6.56892399727797,66.5,2.8,0.0,2.8,4.2105263157894735,0.0,X,O,11.0,False,4254
아이티이지,2026,의무,정보통신업(58~63),84.9,5486397816.0,862251297.0,15.716164338018174,45.1,4.0,5.0,9.0,19.955654101995567,55.55555555555556,X,O,0.0,False,4255
한화갤러리아,2026,의무,도매 및 소매업(45~47),752.5,18793312114.0,2266440622.0,12.059825369002542,73.5,3.0,2.3,5.3,7.210884353741497,43.39622641509433,O,X,2.0,False,4256
지에스건설,2026,의무,건설업(41~42),5678.9,42265391068.0,3243473444.0,7.674064670977812,155.8,5.0,3.0,8.0,5.134788189987162,37.5,O,O,3.0,False,4257
한독,2026,의무,제조업(10~34),970.4,11263542125.0,647828393.0,5.751551206632523,19.7,1.1,0.2,1.3,6.598984771573605,15.384615384615385,O,O,3.0,False,4258
디지털엣지코리아유한회사,2026,의무,정보통신업(58~63),34.9,4690502856.0,618718917.0,13.190886691573949,18.9,2.0,0.0,2.0,10.582010582010582,0.0,O,O,0.0,False,4259
조선내화,2022,의무,제조업(10~34),524.0,2118396448.0,192689500.0,9.096007509921957,8.3,0.0,0.4,0.4,4.8192771084337345,100.0,O,O,0.0,False,426
넥센타이어,2026,의무,제조업(10~34),4264.0,21996318609.0,996462647.0,4.53013372243248,113.3,3.7,0.2,3.9,3.442188879082083,5.128205128205129,X,O,1.0,False,4260
동원개발,2026,의무,건설업(41~42),322.1,941414946.0,17280900.0,1.8356305127112356,3.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4261
동부건설,2026,의무,건설업(41~42),1191.7,2177671497.0,73051237.0,3.3545572461519892,11.5,0.0,2.0,2.0,17.391304347826086,100.0,O,O,0.0,False,4262
디씨케이원,2026,자율,정보통신업(58~63),28.9,9207873422.0,3231625954.0,35.09633338658638,19.3,3.3,0.0,3.3,17.098445595854923,0.0,O,X,0.0,False,4263
국도화학,2026,의무,제조업(10~34),883.4,7852455331.0,885913500.0,11.281993499569262,16.1,2.0,1.0,3.0,18.633540372670808,33.33333333333333,O,O,0.0,False,4264
아세아제지,2026,의무,제조업(10~34),283.4,758860829.0,31359668.0,4.132466297058008,6.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4265
휴비스,2026,의무,제조업(10~34),718.8,7008701989.0,473790386.0,6.76003041281543,17.0,0.0,3.0,3.0,17.647058823529413,100.0,O,O,10.0,False,4266
네패스,2026,의무,제조업(10~34),1156.6,7562236535.0,1603904875.0,21.209398404515788,46.6,1.1,0.2,1.3,2.7896995708154506,15.384615384615385,X,O,0.0,False,4267
안랩,2026,의무,정보통신업(58~63),1270.3,76689863716.0,11476897033.0,14.965337629887514,662.6,46.2,0.0,46.2,6.972532447932387,0.0,O,O,0.0,False,4268
엘에스머트리얼즈,2026,자율,제조업(10~34),90.8,551268139.0,123525071.0,22.40743882352323,5.0,1.1,0.6,1.7,34.0,35.294117647058826,O,O,0.0,False,4269
고려대학교안산병원,2022,의무,보건업 및 사회복지 서비스업(86~87),2174.6,1797081061.0,104139252.0,5.794911217975382,11.5,0.0,4.0,4.0,34.78260869565217,100.0,O,O,2.0,False,427
현대건설,2026,의무,건설업(41~42),7832.7,33753268810.0,4223787876.0,12.5137150412781,81.5,7.7,7.1,14.8,18.15950920245399,47.97297297297297,X,O,6.0,True,4270
케이씨티시,2026,의무,운수 및 창고업(49~52),483.3,4666218588.0,192567899.0,4.126851225856031,12.2,0.0,0.0,0.0,0.0,,O,O,0.0,False,4271
두산밥캣,2026,의무,제조업(10~34),160.5,5742250478.0,1155002818.0,20.11411418615585,5.9,3.9,0.0,3.9,66.10169491525423,0.0,X,O,2.0,False,4272
피에스케이,2026,의무,제조업(10~34),349.0,3455098342.0,688691476.0,19.932615741447975,5.5,1.5,1.1,2.6,47.27272727272727,42.30769230769231,O,O,0.0,False,4273
엘에스네트웍스,2026,자율,도매 및 소매업(45~47),175.9,2623198250.0,383498067.0,14.619484707265261,7.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4274
동일고무벨트,2026,의무,제조업(10~34),549.8,7996011940.0,307474829.0,3.8453522994614233,11.7,0.0,2.1,2.1,17.948717948717952,100.0,O,O,0.0,False,4275
국민은행,2026,자율,금융 및 보험업(64~66),15085.1,531457633273.0,43320109755.0,8.151187798021006,1885.4,63.4,33.3,96.7,5.128885117216505,34.43640124095139,O,O,2.0,False,4276
에코프로비엠,2026,의무,제조업(10~34),1213.4,9837063439.0,1087172688.0,11.051801126846428,23.1,0.0,4.2,4.2,18.181818181818183,100.0,O,O,0.0,False,4277
달바글로벌,2026,의무,제조업(10~34),163.6,1118892954.0,401897248.0,35.91918659986485,6.0,3.0,0.0,3.0,50.0,0.0,X,X,0.0,False,4278
하나은행,2026,자율,금융 및 보험업(64~66),11698.1,412100804908.0,37167150038.0,9.018946237267707,974.0,35.3,36.6,71.9,7.381930184804928,50.90403337969401,O,O,4.0,False,4279
와이어블,2022,의무,정보통신업(58~63),197.0,421960995.0,122427053.0,29.013831716839135,4.0,2.0,0.0,2.0,50.0,0.0,O,O,0.0,False,428
클래시스,2026,의무,제조업(10~34),518.6,2035411333.0,24709703.0,1.2139906366532942,8.2,0.0,0.0,0.0,0.0,,O,O,0.0,False,4280
도화엔지니어링,2026,의무,"전문, 과학 및 기술 서비스업(70~73)",2891.8,6241871352.0,318695354.0,5.1057661401157315,10.6,0.5,0.0,0.5,4.716981132075472,0.0,O,O,0.0,False,4281
아세아시멘트,2026,의무,제조업(10~34),498.3,1432976390.0,28418167.0,1.9831566799226887,6.6,0.0,0.0,0.0,0.0,,O,O,0.0,False,4282
금호타이어,2026,의무,제조업(10~34),5431.8,21725400494.0,1599791624.0,7.363692211067968,101.2,4.0,0.0,4.0,3.9525691699604746,0.0,X,X,0.0,False,4283
진에어,2026,의무,운수 및 창고업(49~52),2595.8,25001726762.0,868948365.0,3.475553401858268,64.4,4.2,1.3,5.5,8.540372670807454,23.636363636363637,X,O,0.0,False,4284
현대디에프,2026,자율,도매 및 소매업(45~47),302.2,10471764860.0,632343924.0,6.038561144697056,54.1,2.2,1.0,3.2,5.914972273567468,31.25,O,O,0.0,False,4285
에코프로머티리얼즈,2026,의무,제조업(10~34),637.9,2837419707.0,363248058.0,12.802055934969934,8.9,0.0,1.6,1.6,17.97752808988764,100.0,O,O,0.0,False,4286
카카오모빌리티,2026,의무,정보통신업(58~63),927.5,78425421956.0,4104938508.0,5.234193716296541,350.6,12.7,0.4,13.1,3.736451796919566,3.053435114503817,O,O,0.0,False,4287
SK오션플랜트,2026,의무,제조업(10~34),644.8,2983770799.0,798152693.0,26.74979905519211,16.3,4.0,0.7,4.7,28.834355828220858,14.893617021276595,O,O,3.0,False,4288
광동제약,2026,의무,제조업(10~34),1060.9,6010661649.0,545471664.0,9.075068534106402,33.2,2.7,0.5,3.2,9.638554216867469,15.625,O,O,0.0,False,4289
포스코인터내셔널,2022,의무,도매 및 소매업(45~47),1327.8,20706989597.0,2037133711.0,9.837903773782438,76.1,4.0,2.8,6.8,8.935611038107753,41.17647058823529,O,O,2.0,False,429
팜스코,2026,의무,제조업(10~34),517.3,2345602431.0,72041710.0,3.0713521203713317,11.0,0.0,2.0,2.0,18.181818181818183,100.0,O,X,0.0,False,4290
평화홀딩스,2026,자율,금융 및 보험업(64~66),95.2,1825242560.0,409295372.0,22.42416328490609,15.9,3.0,0.4,3.4,21.383647798742135,11.764705882352942,O,O,0.0,False,4291
티씨케이,2026,의무,제조업(10~34),457.9,1474380424.0,280148607.0,19.001107342429012,4.7,0.0,0.0,0.0,0.0,,X,O,0.0,False,4292
평화산업,2026,의무,제조업(10~34),818.9,1364564132.0,296267583.0,21.71151769655338,1.0,1.0,0.0,1.0,100.0,0.0,O,O,0.0,False,4293
케이티클라우드,2026,의무,정보통신업(58~63),708.8,305114842609.0,16518364776.0,5.413818821383275,750.8,22.9,30.2,53.1,7.0724560468833255,56.87382297551788,O,O,0.0,False,4294
STX,2026,의무,도매 및 소매업(45~47),75.7,1019219169.0,61662160.0,6.0499411584359635,6.2,0.0,0.3,0.3,4.838709677419355,100.0,X,O,0.0,False,4295
호전실업,2026,의무,제조업(10~34),180.6,1262737889.0,186237743.0,14.74872533899234,5.8,2.4,0.0,2.4,41.37931034482759,0.0,O,O,0.0,True,4296
켐트로닉스,2026,의무,제조업(10~34),633.2,4757954323.0,1603878738.0,33.70941856769902,5.8,1.0,0.0,1.0,17.24137931034483,0.0,O,O,3.0,False,4297
클리오,2026,의무,도매 및 소매업(45~47),379.0,2401038878.0,139166497.0,5.796095110126743,13.1,1.0,0.0,1.0,7.633587786259542,0.0,O,O,0.0,False,4298
조선대학교병원,2026,의무,보건업 및 사회복지 서비스업(86~87),1762.6,2875717475.0,794137080.0,27.61526773418519,19.0,1.0,0.0,1.0,5.263157894736842,0.0,O,O,2.0,False,4299
현대지에프홀딩스,2022,의무,금융 및 보험업(64~66),6390.2,5846848546.0,376346368.0,6.436738783963706,33.8,0.0,2.8,2.8,8.284023668639055,100.0,O,O,0.0,False,430
서한,2026,의무,건설업(41~42),378.3,992613563.0,42882232.0,4.320133594628305,5.0,0.0,1.0,1.0,20.0,100.0,O,X,0.0,False,4300
디엘이앤씨,2026,의무,건설업(41~42),5067.8,57883524918.0,2405326115.0,4.155458946923976,247.9,6.0,5.6,11.6,4.679306171843485,48.275862068965516,O,O,0.0,False,4301
오씨아이,2026,의무,제조업(10~34),1687.8,12341177296.0,1183505899.0,9.589894631718773,33.9,2.0,3.0,5.0,14.749262536873156,60.0,O,O,0.0,False,4302
한국무브넥스,2026,의무,제조업(10~34),500.1,1893848484.0,253840367.0,13.40341474751261,12.0,0.0,0.9,0.9,7.5,100.0,O,O,6.0,False,4303
동아에스티,2026,의무,제조업(10~34),1687.0,14781521614.0,1067876372.0,7.224400842390839,33.7,0.9,4.7,5.6,16.617210682492576,83.92857142857144,O,O,2.0,False,4304
경동나비엔,2026,의무,제조업(10~34),1798.1,27780926703.0,1135693903.0,4.088034625847665,200.5,5.0,3.2,8.2,4.089775561097256,39.024390243902445,O,O,0.0,False,4305
한양이엔지,2026,의무,건설업(41~42),2515.0,5096146933.0,245594342.0,4.819216267287323,10.0,0.0,0.0,0.0,0.0,,X,O,0.0,False,4306
에스앤티다이내믹스,2026,의무,제조업(10~34),375.5,5438267160.0,1199459760.0,22.0559182679065,9.0,0.0,0.0,0.0,0.0,,X,O,3.0,False,4307
대성산업,2026,의무,도매 및 소매업(45~47),379.3,3520708516.0,80191929.0,2.277721334656493,23.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4308
인제대학교해운대백병원,2026,자율,교육 서비스업(85),2247.9,3794364007.0,282291047.0,7.439746067568049,5.7,1.7,0.0,1.7,29.82456140350877,0.0,X,O,0.0,False,4309
태광산업,2026,의무,제조업(10~34),900.3,9523069421.0,728986510.0,7.654953227500997,32.1,0.0,3.4,3.4,10.59190031152648,100.0,O,O,0.0,False,4310
삼성에스디아이,2026,의무,제조업(10~34),12972.9,206287174691.0,12808213905.0,6.208924003242361,430.9,13.1,14.5,27.6,6.405198421907636,52.53623188405797,O,X,0.0,False,4311
케이티앤지,2026,의무,제조업(10~34),4270.3,55604069303.0,6920264585.0,12.445608157363102,209.3,11.2,20.4,31.6,15.09794553272814,64.55696202531644,O,O,1.0,False,4312
(의료)길의료재단,2026,의무,보건업 및 사회복지 서비스업(86~87),3186.3,7170828266.0,1222889301.0,17.053668776286937,43.2,2.0,0.8,2.8,6.481481481481481,28.571428571428577,X,X,2.0,False,4313
대한조선,2026,의무,제조업(10~34),589.3,3407990882.0,483933261.0,14.199957621834974,21.0,1.0,2.0,3.0,14.285714285714285,66.66666666666666,X,O,0.0,False,4314
패스트레인,2026,자율,"전문, 과학 및 기술 서비스업(70~73)",71.1,2454860369.0,264505854.0,10.774782034048961,16.8,2.0,1.1,3.1,18.452380952380953,35.483870967741936,O,O,6.0,False,4315
대창,2026,의무,제조업(10~34),340.5,727066004.0,14438020.0,1.9857922005111384,7.5,0.0,1.1,1.1,14.666666666666666,100.0,X,O,0.0,False,4316
포스코디엑스,2026,의무,정보통신업(58~63),2068.9,19766293921.0,4404222868.0,22.281480208694504,30.2,3.0,3.4,6.4,21.192052980132452,53.125,O,O,7.0,False,4317
제이더블유중외제약,2026,의무,도매 및 소매업(45~47),1103.4,10756376765.0,1603024959.0,14.903019799530052,32.8,0.0,5.3,5.3,16.158536585365855,100.0,O,O,0.0,False,4318
AJ네트웍스,2026,의무,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",638.8,11645454027.0,417148291.0,3.582069793353193,47.3,2.2,0.3,2.5,5.2854122621564485,12.0,X,X,5.0,False,4319
가온전선,2022,의무,제조업(10~34),421.3,2216185316.0,298461490.0,13.467352565023493,15.9,0.0,1.3,1.3,8.176100628930817,100.0,O,O,0.0,False,432
성신양회,2026,의무,제조업(10~34),628.7,1739708190.0,375090192.0,21.560523434680157,7.8,0.4,0.0,0.4,5.128205128205129,0.0,X,O,4.0,False,4320
율촌화학,2026,의무,제조업(10~34),686.6,6910019686.0,463926181.0,6.713818514004158,23.2,0.0,0.2,0.2,0.8620689655172413,100.0,O,O,0.0,False,4321
